headings,label
" ୨୦୧୯-୨୦ରେ ଓଡ଼ିଶାରୁ ୨୯,୬୭୭ କୋଟିର ଜିଏସଟି ସଂଗ୍ରହ, ପୂର୍ବବର୍ଷ ତୁଳନାରେ ୧୦% ବୃଦ୍ଧି ",business
 ଜିଏସ୍‌ଟି କ୍ଷତିପୂରଣ : କେନ୍ଦ୍ର ଦେଲା ୧୪ ହଜାର କୋଟି ,business
 କିଙ୍ଗ୍‌ଫିସର ଓ ଜେଟ୍‌ ଏୟାରେଓ୍ଵଜ୍‌ ପରେ ଏବେ ପବନହଂସ ହେଲା ଆର୍ଥିକ ସଙ୍କଟର ସମ୍ମୁଖୀନ; ଦେଇ ପାରିଲାନି ଅପ୍ରେଲର… ,business
 କରୋନା ପ୍ରଭାବ : ଲକଡାଉନ ପରଠାରୁ ଗୋଟିଏ ବି ଗାଡ଼ି ବିକ୍ରି କରିନାହିଁ ମାରୁତି-ସୁଜୁକୀ ,business
" ସମବାୟ ବ୍ୟାଙ୍କ ପ୍ରସଙ୍ଗ: ରିଜର୍ଭ ବ୍ୟାଙ୍କ-ରାଜ୍ୟ ସନ୍ତୁଳନ ବିଗିଡ଼ିବ, ଆପତ୍ତି ଉଠାଇଲା ମହାରାଷ୍ଟ୍ର ",business
 ‘ସ୍ବାଧୀନ ଭାରତର ସବୁଠୁ ବଡ଼ ଜରୁରୀକାଳୀନ ସ୍ଥିତି’ ସାହାଯ୍ୟ ଦରକାର କରୁଥିବା ଲୋକଙ୍କୁ ପ୍ରାଥମିକତା ଦିଅ ,business
" ମାସକରେ ପେଟ୍ରୋଲ ୨ ଟଙ୍କା ମହଙ୍ଗା, ତେଲ ଦର ପାର୍ଥକ୍ୟ ବଢ଼ୁଛି ",business
" ପାର୍ବଣ ଋତୁରେ ପ୍ରତ୍ୟେକ ଅନ୍‌ଲାଇନ୍‌ ଗ୍ରାହକ ୭,୫୦୦ଟଙ୍କା ଖର୍ଚ୍ଚ କରିଛନ୍ତି: ଫ୍ଲିପ୍‌କାର୍ଟ ଓ ଆମାଜନ୍‌ ",business
 ଆଧାର-ପାନ୍‌ ଲିଙ୍କ୍‌ ନକଲେ ୧୦ ହଜାର ଟଙ୍କା ଜରିମାନା ,business
 ଏପ୍ରିଲ ମାସରେ ରେକର୍ଡ ପରେ ମେ ମାସରେ କମିଲା ଜିଏସଟି ସଂଗ୍ରହ ,business
 ୨୦୨୦ରେ ଦେଖାଦେବ ଲୁହାପଥର ସଂକଟ ! ନିଅଣ୍ଟ ଭରଣା ପାଇଁ ଓଏମସିର ଉତ୍ପାଦନ ବଢ଼ାଇବେ ରାଜ୍ୟ ସରକାର ,business
 ଓଡ଼ିଶା ପାଇଁ ନାବାର୍ଡର ୯୦ ହଜାର କୋଟିର ବାର୍ଷିକ ଋଣ ଯୋଜନା ,business
 ୨୦ ଲକ୍ଷ କୋଟିର ଆର୍ଥିକ ପ୍ୟାକେଜ ଦେଶକୁ ସ୍ୱାବଲମ୍ବୀ କରିବ : ସୀତାରମଣ ,business
" ୧ରୁ ଡାକ ଘରେ ମିଳିବ ବ୍ୟାଙ୍କିଙ୍ଗ୍‌ ସେବା: ୩୩ ଶାଖା, ୧୬୫ଟି ଆକ୍ସେସ ପଏଣ୍ଟ୍‌ରୁ ଆରମ୍ଭ ",business
 ଇ-କମର୍ସ ନୀତି ପରିବର୍ତ୍ତନକୁ ନେଇ ଦୁଇ ସଂଘ ମୁହାଁମୁହିଁ ,business
" ମାତ୍ର ୧୦୯୫ ଟଙ୍କାରେ ଗ୍ରାହକଙ୍କୁ ମିଳିବ ଜିଓ ଫୋନ୍‌ ଓ ମାଗଣା ୬ମାସ ପର୍ଯ୍ୟନ୍ତ କଲିଂ ସୁବିଧା, ଏମିତି ଉଠାନ୍ତୁ… ",business
 ପେଟିଏମ୍ ମୁଖ୍ୟଙ୍କୁ ବ୍ଲାକ୍‌ମେଲିଂ: କିଭଳି ଧରାପଡ଼ିଲା ଷଡ଼୍‌ଯନ୍ତ୍ର? ,business
 ଆଇଟିସିର ୫ କୋଟି ଟଙ୍କା ସହାୟତା ,business
 ଗିତମ୍ ନାମଲେଖା ପରୀକ୍ଷା ଏପ୍ରିଲ୍ ୧୧ରେ ,business
 ପିଏମ୍‌ସି ବ୍ୟାଙ୍କରେ ୬୫୦୦ କୋଟିର ଜାଲିଆତି! ,business
 ଓଡ଼ିଶା ପର୍ଯ୍ୟଟନ କନ୍‌କ୍ଲେଭ୍ ସେପ୍ଟେମ୍ବର ୧୮ରେ ,business
" ରିଲାଏନ୍ସର ନିଟ୍ ଲାଭ ୧୦,୩୬୨ କୋଟି ",business
 ନୀଲ୍‌କମଲ୍‌ର ବାର୍ଷିକ ଡିଲର୍‌ ସମ୍ମେଳନ ,business
" ସିଆମ୍ ଆକଳନ, ଗାଡ଼ି କମ୍ପାନିଙ୍କ ଦିନକୁ କ୍ଷତି ୨୩୦୦ କୋଟି ",business
 ଇନ୍‌ଫୋସିସ୍‌ ତଥ୍ୟକୁ ଭଗବାନ ବି ବଦଳାଇପାରିବେନି: ନିଲେକାନି ,business
 ପ୍ରେମ୍‌ଜୀଙ୍କ ବେତନରେ ୯୫% ବୃଦ୍ଧି ,business
 ନାଲ୍‌କୋର ନୂଆ ଉତ୍ପାଦ ଆଲୁମିନିୟମ ବିଲେଟ୍ ,business
 ଏଏସ୍‌ବିଏମ୍‌ ବିଶ୍ବବିଦ୍ୟାଳୟରେ ଆନ୍ତର୍ଜାତିକ ପ୍ରବନ୍ଧନ ସମ୍ମିଳନୀ ,business
 କାର୍‌ଗିଲ୍‌-ହିଫର୍‌ର କୁକୁଡ଼ା ଚାଷ ଅଭିଯାନ ,business
 ଏନ୍‌ଆଇଏନ୍‌ଏଲ୍‌ରୁ ପୁଞ୍ଜି ପ୍ରତ୍ୟାହାରକୁ ବିରୋଧ ,business
 ଆର୍‌ସିଇପିରେ କାହିଁକି ସାମିଲ ହେଲାନି ଭାରତ? ଜାଣନ୍ତୁ କ’ଣ ରହିଛି କାରଣ ,business
 ଅପାରଗତା ଓ ଅସାଧୁତା ପାଇଁ ୩୨ ଅଧିକାରୀଙ୍କୁ ବିଦା କଲା ରେଳବାଇ ,business
" କରୋନା ପାଇଁ ବିଶେଷଜ୍ଞଙ୍କ ଆକଳନ, ଅଭିବୃଦ୍ଧି ଆହୁରି କମିବ ",business
" ଆଜି ଧନତେରସ୍‌, ବେପାର ୧୦% ବଢ଼ିବ! ",business
 ଡିଜେଲ ଦର କମ୍ କମୁଛି ,business
 ବ୍ୟାଙ୍କ ମୁଖ୍ୟଙ୍କୁ ଭେଟିଲେ ରିଜର୍ଭ ବ୍ୟାଙ୍କ ଗଭର୍ଣ୍ଣର ,business
 ପୁଣି ଟାଟା ଫେରିବାକୁ ଚାହୁନି: ସାଇରସ୍‌ ,business
 ସରକାରୀ ସ୍କିମ୍‌କୁ ପ୍ରଶଂସା ,business
" ଚୀନ୍‌ ସାମଗ୍ରୀ ବର୍ଜନ ଦାବି ତେଜିଲା, ୫୦୦ ସାମଗ୍ରୀର ତାଲିକା ଦେଲା ବ୍ୟବସାୟୀ ସଂଘ ",business
" ବିଶ୍ବ ମାନ୍ଦାବସ୍ଥାରୁ ବର୍ତ୍ତି ଯାଇପାରନ୍ତି ଭାରତ, ଚୀନ୍: ଅଙ୍କଟାଡ୍ ",business
 ପି ସି ଚନ୍ଦ୍ରା ଜୁଏଲର୍ସରେ ସ୍ବର୍ଣ୍ଣ ‌ଦୋଳି ଅଫର୍ ,business
 କମ୍ପାନିରୁ ଅବସର ନେବେ ଚୀନ୍‌ର ସବୁଠୁ ଧନୀଲୋକ ଆଲିବାବାର ଜ୍ୟାକ୍‌ ମା’ ,business
" ଏପ୍ରିଲ୍‌ରୁ ପେଟ୍ରୋଲ, ଡିଜେଲ୍ ମହଙ୍ଗା ହେବ: ଲିଟର ପିଛା ଦାମ୍ ୧ ଟଙ୍କା ବଢ଼ିବ ",business
 ତେଲ ୧୦୦ ଟପିଲେ କାମ ଦେବନି ମେସିନ୍ ,business
 ଉଷା ମାର୍ଟିନକୁ ୪୦୯୪ କୋଟି ଟଙ୍କାରେ କିଣିଲା ଟାଟା ସ୍ପଞ୍ଜ ,business
 ୨୦୦୦ଟି ପିଓ ପଦ ପାଇଁ ଏସ୍‌ବିଆଇର ବିଜ୍ଞପ୍ତି ଜାରି ,business
" ହାଲ୍ ଏବେ ବେହାଲ୍, କର୍ମଚାରୀଙ୍କୁ ଦରମା ଦେବାକୁ ଟଙ୍କା ନାହିଁ ",business
" ବଜେଟ୍ ୨୦୨୦ : କିପରି ଟଙ୍କାଟିଏ ଆସିବ, କିପରି ଟଙ୍କାଟିଏ ବ୍ୟୟ ହେବ ? ",business
" ମିଳିଲାନି ଜାମିନ, ଜେଲରେ ରହିବେ ",business
" ଟାଟା ଷ୍ଟିଲ ତୃତୀୟ ତ୍ରୟମାସର ଆର୍ଥିକ ଫଳାଫଳ ଘୋଷଣା, ରାଜସ୍ୱ ୨୩% ବୃଦ୍ଧି ",business
 ସ୍ମାର୍ଟଫୋନ୍ ବ୍ୟବହାରକାରୀଙ୍କ ପାଇଁ ଖୁସି ଖବର ! ଏଣିକି ପ୍ରାକୃତିକ ବିପର୍ଯ୍ୟୟର ପୂର୍ବାନୁମାନ କରିପାରିବ ଫୋନ୍ ,business
 ବିଏସ୍‌ଏନ୍‌ଏଲର ଧମାକା ଅଫର : ମାତ୍ର ୧୯ଟଙ୍କାରେ ମିଳିବ ୨ଜିବି ଡାଟା ,business
 ଆସିବ ୧୦୦ ଟଙ୍କିଆ ବାର୍ଣ୍ଣିସ୍ ନୋଟ୍ ,business
 ଧରା ପକାଇଲା ଟୁଇଟ୍: ରିୟଲ ମି ଇଣ୍ଡିଆର ସିଇଓ ହୋଇ ବ୍ୟବହାର କରୁଛନ୍ତି ଏହି କମ୍ପାନିର ଫୋନ ,business
 ଅକ୍ଟୋବରରେ ମାରୁତି କାର୍ ବିକ୍ରି ବଢ଼ିଲା ,business
" ଆଉ ୩ ଦିନ ପରେ ଆରମ୍ଭ ହେବ ଜିଓ ମନସୁନ ହଙ୍ଗାମା, କେତେବେଳେ ଏହି ଅଫର ଆରମ୍ଭ ହେବ ଜାଣନ୍ତୁ ",business
" ୧୫୦ ଟ୍ରେନ୍, ୫୦ ଷ୍ଟେସନ୍‌ର ଘରୋଇକରଣ ହେବ ",business
 ଜାତୀୟ ପଶୁ ରୋଗ ନିୟନ୍ତ୍ରଣ କାର୍ଯ୍ୟକ୍ରମ: ୧୫ ହଜାର କୋଟିର ପଶୁପାଳନ ପାଣ୍ଠି ,business
" ଜାନୁଆରିରୁ କାର୍ ଦାମ୍ ବଢ଼ିବ, ମାରୁତି, ଟାଟା, ହୁଣ୍ଡାଇର ଘୋଷଣା ଅନ୍ୟମାନେ ବି ବଢ଼ାଇବେ ",business
 ବିତ୍ତୀୟ ନିଅଣ୍ଟ ବର୍ଷକର ଲକ୍ଷ୍ୟ ୭ ମାସରେ ଟପିଗଲା ,business
 ଜେ‌ଇଇ ମେନ୍‌ରେ ଆକାଶ ଛାତ୍ରଛାତ୍ରୀଙ୍କ ଉଲ୍ଲେଖନୀୟ ସଫଳତା ,business
" ବଜାଜ୍‌ର ନୂଆ ୧୧୦ ସିସି ପ୍ଲାଟିନା, ସିଟି ",business
" ବନ୍ଦ ହେବ ୨୫% କ୍ଷୁଦ୍ର ଶିଳ୍ପସଂସ୍ଥା, ଉଭାନ ହୋଇଯିବ ୧ କୋଟି ୨୦ ଲକ୍ଷ ଚାକିରି ",business
 ଶିଳ୍ପ ଜଗତରେ ଶୋକ ,business
" ସିଏଜି ରିପୋର୍ଟ ମୁଖ୍ୟାଂଶ, ହରାଇଲେ ୧୫ କୋଟିର ସୁଧ ",business
 ଉଡ଼ନ୍ତା ବିମାନରୁ ମଳ ପକାଇଲେ ଏୟାର୍‌ଲାଇନ୍‌କୁ ୫୦ ହଜାର ଟଙ୍କା ଜରିମାନା ପଡ଼ିବ ,business
 ମାଖିଜା ଟେଷ୍ଟ୍‌ ଟ୍ୟୁବ୍ ବେବି ସେଣ୍ଟର୍‌ର ସଫଳତା ,business
 ଗାଡ଼ି କଂପାନିଙ୍କୁ ସୁପ୍ରିମ୍‌କୋର୍ଟଙ୍କ ମହଲତ: ଲକ୍‌ଡାଉନ୍‌ ପରେ ୧୦ ଦିନ ବିକିପାରିବେ ବିଏସ୍-୪ ଗାଡ଼ି ,business
 ଡିସେମ୍ବର ୩୧ ପରେ ଚଳିବନି ଚିପ୍ ନଥିବା ଏଟିଏମ୍ କାର୍ଡ ,business
" ଜିଓ, ଭୋଡାଫୋନ୍‌, ବିଏସ୍‌ଏନ୍‌ଏଲ୍‌ ଓ ଏୟାରଟେଲର ୩୦୦ଟଙ୍କାରୁ କମ୍‌ ପୋଷ୍ଟପେଡ୍‌ ପ୍ଲାନ୍‌ ବିଷୟରେ ଜାଣନ୍ତୁ ",business
" ୟେସ୍‌ ବ୍ୟାଙ୍କ ସଙ୍କଟ, ଛାନିଆ ହୋଇ ଟଙ୍କା ଉଠାଅନି: ଶକ୍ତିକାନ୍ତ ",business
 ଶତାଦ୍ଦୀ ଏକ୍ସପ୍ରେସ ଜାଗାରେ ଚାଲିବ ବିନା ଇଞ୍ଜିନର ପ୍ରଥମ ମେକ୍‌ ଇନ୍‌ ଇଣ୍ଡିଆ ‘ଟ୍ରେନ୍‌ ୧୮’ ,business
 ବେକରଙ୍କ ଟ୍ରଫି ନିଲାମରୁ ୫.୮୫ କୋଟି ,business
 ଆର୍ଥିକ ବିପତ୍ତି ହ୍ରାସ କରିବାକୁ ପଲିସି ରେପୋ ରେଟ୍ ୭୫ ବେସିସ୍ ପଏଣ୍ଟ୍ କମାଇ ୪.୪% କରାଗଲା: ରିଜର୍ଭ ବ୍ୟାଙ୍କ୍… ,business
 ଇଲେକ୍ଟ୍ରିକ ଯାନ ହୋଇ ଫେରିବ ଆମ୍ବାସାଡର୍‌ ,business
" ଓଡ଼ିଶାରେ ‘ଆମ୍‌ଷ୍ଟ୍ରାଡ୍‌’ର ଏସି, ଟିଭି: ପୁନେରେ ସ୍ଥାପନ କରିବ କାରଖାନା, ନିବେଶ କରିବ ୩୦୦ କୋଟି ",business
 ଘରୋଇ ସବସିଡିଯୁକ୍ତ ଏଲପିଜି ମୂଲ୍ୟରେ ସାମାନ୍ୟ ବୃଦ୍ଧି ,business
 ଦୁଇଦିନର ବିରାମ ପରେ ଆଜି ପୁଣି କମିଲା ପେଟ୍ରୋଲ ଓ ଡିଜେଲ ଦର ,business
 ଉଚ୍ଚ ଶିକ୍ଷା ଉପରେ ଫିକି ଓଡ଼ିଶାର ୱେବିନାର ,business
 ଏହି କାରଣରୁ ବଦଳିଯିବ ଆଇଆରସିଟିସି ନାମ! ,business
" ଏଲଆଇସି ପକ୍ଷରୁ ପ୍ରକାଶ ପାଇଲା ନିଯୁକ୍ତି ବିଜ୍ଞପ୍ତି, ଆଶାୟୀପ୍ରାର୍ଥୀ ଏପରି କରନ୍ତୁ ଆବେଦନ ",business
" ଆମେରିକାଠାରୁ ମ୍ୟୁଚୁଆଲ ଫଣ୍ଡ କ୍ଷେତ୍ରରେ ଭାରତ ପଛୁଆ, ଘର ସଞ୍ଚୟ ରାଶିର ୬% ମ୍ୟୁଚୁଆଲ୍‌ ଫଣ୍ଡ୍‌ରେ ଲାଗିଛି ",business
 ୫.୪୨ କୋଟି ଆୟକର ରିଟର୍ଣ୍ଣ ଦାଖଲ ,business
 ଜିଏସ୍‌ଟି ଏକବିଂଶ ଶତାବ୍ଦୀର ସବୁଠୁ ବଡ଼ ପାଗଳାମି: ସ୍ବାମୀ ,business
" ଏଥର ଏୟାର ଇଣ୍ଡିଆକୁ ପୂରା ବିକିଦେବେ, ପ୍ରଥମ ପ୍ରୟାସ ବିଫଳ ହୋଇଥିଲା ",business
 ଏମ୍‌ଏସ୍‌ଏମ୍‌ଇ ପଞ୍ଜିକରଣର ନୂତନ ପ୍ରକ୍ରିୟାର ଆରମ୍ଭ ,business
 ଭୁବନେଶ୍ୱରରେ ହେବ ଆନ୍ତର୍ଜାତିକ ଆଲୁମିନିୟମ୍‌ ସମ୍ମିଳନୀ ,business
 ଅନୁଗୁଳରେ ସୋନିର ନୂଆ ସୋ’ରୁମ୍‌ ,business
" ବଢ଼ିବ ବଜେଟ୍‌ ନିଅଣ୍ଟ, ସତର୍କ କଲେ ଅଧିକାରୀ ",business
" ୱାର୍କସପ୍‌ ସେଡ୍‌ରେ ସାନିଟାଇଜର, ମାସ୍କ ଉତ୍ପାଦନ କରୁଛି ପୂର୍ବତଟ ରେଳପଥ ",business
 ସୁନା ଆମଦାନି ସାଢ଼େ ୬ ବର୍ଷରେ ସର୍ବନିମ୍ନ ,business
 ମନମୋହନଙ୍କ ପରେ ଶକ୍ତିକାନ୍ତ ,business
" ଭାରତ, ଚୀନ ଅଭିବୃଦ୍ଧି ସମାନ ରହିବ: ୬.୧%ରେ ଆଗକୁ ବଢ଼ିବେ ଉଭୟ ଦେଶ ",business
" କାର୍‌ ଓ ଦୁଇଚକିଆ ଗାଡ଼ି ବୀମା ନିୟମରେ ବଡ଼ ପରିବର୍ତ୍ତନ, ଆପଣଙ୍କୁ ମିଳିବ ଏହି ଫାଇଦା ",business
 ଦଲାଲମାନଙ୍କୁ ଚିହ୍ନଟ କରି ସେମାନଙ୍କ ବିରୋଧରେ କାର୍ଯ୍ୟାନୁଷ୍ଠାନ ଗ୍ରହଣ କରିବାକୁ ଅଭିଯାନ ଆରମ୍ଭ କଲା ରେଳବାଇ ,business
 ଖୁବ୍‌ ଶୀଘ୍ର ପ୍ରକାଶ ପାଇବ ଆର୍‌ବିଆଇ ଗଭର୍ଣ୍ଣର ଶକ୍ତିକାନ୍ତ ଦାସଙ୍କ ଦସ୍ତଖତ ଥିବା ନୂଆ ୧୦୦ ଟଙ୍କିଆ ନୋଟ୍‌ ,business
 ପୂର୍ବ ଭାରତ ହେବ ଇସ୍ପାତ ହବ୍: ଧର୍ମେନ୍ଦ୍ର ,business
" ମାତ୍ର ୨୯୯୯ଟଙ୍କାରେ କିଣି ପାରିବେ ଜିଓ ଫୋନ୍‌-୨, ମାର୍ଚ୍ଚ ୭ରୁ ଆରମ୍ଭ ହେବ ଫ୍ଲାଶ ସେଲ୍‌ ",business
 ଇନଷ୍ଟିଚ୍ୟୁଟ୍‌ ଅଫ୍‌ ଚାର୍ଟାର୍ଡ ଆକାଉଣ୍ଟାଣ୍ଟ୍‌ ଅଫ୍‌ ଇଣ୍ଡିଆ‌ ପକ୍ଷରୁ ବଜେଟ୍ ପରବର୍ତ୍ତୀ ଆଲୋଚନା ,business
 ଡଲାର୍‌ ତୁଳନାରେ ଟଙ୍କାର ମୂଲ୍ୟ ହ୍ରାସ ପାଇ ୭୩. ୭୧ ପହଞ୍ଚିଲା ,business
 ସୁପ୍ରିମକୋର୍ଟଙ୍କ ଆଦେଶ ଅନୁସାରେ ବକେୟା ଦେୟ ଦେବାର କ୍ଷମତା ଟେଲିକମ୍ ଅପରେଟରମାନଙ୍କର ରହିଛି; ସହାୟତା ଅନାବଶ୍ୟକ:… ,business
 କେବେ କମିବ ତେଲ ଦର? ,business
" ‘ଓ୍ଵାନ୍‌ ପ୍ଲସ୍‌’ର ବ୍ରାଣ୍ଡ୍‌ ଆମ୍ବାସଡର ବିଗ୍‌ ବି ଧରୁଥିବା ଅନ୍ୟ କମ୍ପାନିର ଫୋନ୍‌ ହୋଇଗଲା ଖରାପ, ଟୁଇଟ୍‌ ପଢ଼ି… ",business
 ଆପଲ୍ ସିଇଓଙ୍କ ଦରମା ୨୯ କୋଟି କମିଗଲା ,business
 ସୋଚ୍‌ର ‘ରେଡ୍ ଡଟ୍ ସେଲ୍’ ,business
 ବ୍ରାଣ୍ଡ୍‌ସ୍ ଅଫ୍ ଓଡ଼ିଶା: ପ୍ରାଇଡ୍ ଅଫ୍ ଇଣ୍ଡିଆ: ସମ୍ବାଦ କର୍ପୋରେଟ୍ ଏକ୍ସଲେନ୍ସ ଆୱାର୍ଡସ ୨୦୧୯ ,business
 ଅଧ୍ୟକ୍ଷ ପଦରୁ ଅବ୍ୟାହତି ନେବେ ଆନନ୍ଦ ମହିନ୍ଦ୍ରା ,business
" ଗେଲ୍‌କୁ ଭାଙ୍ଗି ଦିଆଯିବ, ପାଇପ୍‌ଲାଇନ୍ ବ୍ୟବସାୟକୁ ଅଲଗା କରାଯିବ ",business
 ଗୋଷ୍ଠୀ ରୋଗ ପ୍ରତିରୋଧକ ଯୋଜନାକୁ ବିଶେଷଜ୍ଞଙ୍କ ନାପସନ୍ଦ ,business
" ଲଗାତାର ୭ ଦିନ ହେଲା ବଢ଼ୁଛି ତେଲ ଦର, ସପ୍ତାହକରେ ୪ ଟଙ୍କା ମହଙ୍ଗା ",business
 ଭିଭୋର ଏହି ସ୍ମାର୍ଟଫୋନର ମୂଲ୍ୟ ୧୦୦୦ ଟଙ୍କା କମିବ ! ,business
" ୨୦ ଖଣି ନିଲାମ ଦସ୍ତାବିଜ୍‌ ଖୋଲା ହେଲା, ଦୌଡ଼ରେ ୨୮୨ କମ୍ପାନି ",business
" ୨୦ ଖଣି ନିଲାମ ହେବ, ବାତିଲ ପରେ ପ୍ରକାଶ ପାଇଲା ବିଜ୍ଞପ୍ତି ",business
 ଆକାଉଣ୍ଟ୍‌ ଡିଲିଟ୍‌ ପରେ ବି କମ୍ପାନି ପାଖରେ ସାଇତା ହୋଇ ରହିଥାଏ ଟୁଇଟ୍‌ର ମେସେଜ୍‌ ,business
" ଆମାଜନ ମାଲିକଙ୍କ ଲୁଚାଛପା ପ୍ରେମ, ବିବାହ ବିଚ୍ଛେଦର ମୁଖ୍ୟ କାରଣ ",business
 ୫ ଦିନରେ ୮.୪୭ ଲକ୍ଷ କୋଟି କ୍ଷତି ,business
 ଆଜିଠୁ ଲାଗିଲା ଅଙ୍କୁଶ: ଏକକାଳୀନ ୫ରୁ ଊର୍ଧ୍ୱ ଚାଟ୍‌ବକ୍ସରେ ପଠାଇ ହେବନି ହ୍ଵାଟ୍‌ସଆପ୍‌ ବାର୍ତ୍ତା; ବାର୍ତ୍ତା… ,business
 ପୂଜା ବଜାରରେ ଭିଭୋ ଭି-୧୭ ପ୍ରୋ ସ୍ମାର୍ଟଫୋନ ,business
 ରୁପା ଦାମ୍ ୫୦ ହଜାର ଟପିଲା ,business
 ଆସନ୍ତା କାଲିଠାରୁ ଭାରତୀୟ ବଜାରରେ ମିଳିବ ଇନଫିନିକ୍ସର ନୋଟ୍‌-୫ ସ୍ମାର୍ଟଫୋନ୍‌ ,business
" ଖଣି ମନ୍ତ୍ରଣାଳୟ ପକ୍ଷରୁ ନିୟମରେ ସଂଶୋଧନ, ଖଣି ଲିଜ୍‌କୁ ୨୦ ବର୍ଷ ବଢ଼ାଇପାରିବେ ",business
 କଥା ଅନୁସାରେ କାମ କରିବ ଟିଭି ,business
 ଆମ୍‌ୱେର ନୂଆ କାର୍‌ ଏୟାର ପ୍ୟୁରିଫାୟର ,business
 ପୁଣି ତେଲଦର ବୃଦ୍ଧି : ପେଟ୍ରୋଲ ୮ ପଇସା ଓ ଡିଜେଲ ୧୯ ପଇସା ବଢିଲା ,business
 ଭଗବାନ ସୂର୍ଯ୍ୟଙ୍କର ପତ୍ନୀ ଏବଂ ସନ୍ତାନଙ୍କ ସଂପର୍କରେ ଜାଣନ୍ତି କି ? ,business
" କୋର୍ଟରେ ଅଢ଼େଇ ଘଣ୍ଟା‌ ଠିଆ ହେଲେ ଅନିଲ, ଏସି କାହିଁକି ଲାଗୁନି ପଚାରିଲେ, ପଛ ଧାଡ଼ିରେ ବସିଲେ ",business
 ନାଲ୍‌କୋକୁ ଜାତୀୟ ସିଏସ୍‌ଆର ପୁରସ୍କାର ,business
 ମୋଦିଙ୍କ କାର୍ଯ୍ୟକାଳରେ ୪୯ ପ୍ରତିଶତ ବଢ଼ିଛି ଋଣଭାର ,business
" ଭାରତ ଛାଡ଼ିପାରେ ହ୍ବାଟସ୍‌ଆପ୍,  କଂପାନି ପାଖରେ କୌଣସି ସମାଧାନ ନାହିଁ ",business
 ୧୦୦୦ ଏଟିଏମ୍ ବନ୍ଦ ! ସରକାରୀ ବ୍ୟାଙ୍କ ଏଟିଏମ୍ ସଂଖ୍ୟା କମିବା ବେଳେ ଘରୋଇ ଏଟିଏମ୍ ସଂଖ୍ୟା ବଢ଼ିଛି ,business
" ଖିମ୍‌ଜୀର ଦୀପାବଳି, ଧନତେରସ୍‌ ଅଫର ",business
 ବିଏସ୍‌ଏନ୍‌ଏଲ୍‌କୁ ବଞ୍ଚାଇବାକୁ ଚାହୁଛୁ: ମନ୍ତ୍ରୀ ରବିଶଙ୍କର ,business
